id,train_id,train_number,section_id,start_km,end_km,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,delay_minutes
PATH-12026-0,TRN-026,12026,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T02:02:00+00:00,2026-09-07T02:12:00+00:00,2026-09-07T02:02:00+00:00,2026-09-07T02:12:00+00:00,0
PATH-12026-1,TRN-026,12026,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T02:17:00+00:00,2026-09-07T02:27:00+00:00,2026-09-07T02:17:00+00:00,2026-09-07T02:27:00+00:00,0
PATH-12026-2,TRN-026,12026,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T02:32:00+00:00,2026-09-07T02:42:00+00:00,2026-09-07T02:32:00+00:00,2026-09-07T02:42:00+00:00,0
PATH-12026-3,TRN-026,12026,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T02:47:00+00:00,2026-09-07T02:57:00+00:00,2026-09-07T02:47:00+00:00,2026-09-07T02:57:00+00:00,0
PATH-12026-4,TRN-026,12026,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T03:02:00+00:00,2026-09-07T03:12:00+00:00,2026-09-07T03:02:00+00:00,2026-09-07T03:12:00+00:00,0
PATH-12026-5,TRN-026,12026,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T03:17:00+00:00,2026-09-07T03:27:00+00:00,2026-09-07T03:17:00+00:00,2026-09-07T03:27:00+00:00,0
PATH-12026-6,TRN-026,12026,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T03:32:00+00:00,2026-09-07T03:42:00+00:00,2026-09-07T03:32:00+00:00,2026-09-07T03:42:00+00:00,0
PATH-12026-7,TRN-026,12026,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T03:47:00+00:00,2026-09-07T03:57:00+00:00,2026-09-07T03:47:00+00:00,2026-09-07T03:57:00+00:00,0
PATH-12026-8,TRN-026,12026,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T04:02:00+00:00,2026-09-07T04:12:00+00:00,2026-09-07T04:02:00+00:00,2026-09-07T04:12:00+00:00,0
PATH-12026-9,TRN-026,12026,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T04:17:00+00:00,2026-09-07T04:27:00+00:00,2026-09-07T04:17:00+00:00,2026-09-07T04:27:00+00:00,0
PATH-12027-0,TRN-027,12027,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T19:10:00+00:00,2026-09-07T19:20:00+00:00,2026-09-07T19:10:00+00:00,2026-09-07T19:20:00+00:00,0
PATH-12027-1,TRN-027,12027,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T19:25:00+00:00,2026-09-07T19:35:00+00:00,2026-09-07T19:25:00+00:00,2026-09-07T19:35:00+00:00,0
PATH-12027-2,TRN-027,12027,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T19:40:00+00:00,2026-09-07T19:50:00+00:00,2026-09-07T19:40:00+00:00,2026-09-07T19:50:00+00:00,0
PATH-12027-3,TRN-027,12027,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T19:55:00+00:00,2026-09-07T20:05:00+00:00,2026-09-07T19:55:00+00:00,2026-09-07T20:05:00+00:00,0
PATH-12027-4,TRN-027,12027,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T20:10:00+00:00,2026-09-07T20:20:00+00:00,2026-09-07T20:10:00+00:00,2026-09-07T20:20:00+00:00,0
PATH-12027-5,TRN-027,12027,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T20:25:00+00:00,2026-09-07T20:35:00+00:00,2026-09-07T20:25:00+00:00,2026-09-07T20:35:00+00:00,0
PATH-12027-6,TRN-027,12027,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T20:40:00+00:00,2026-09-07T20:50:00+00:00,2026-09-07T20:40:00+00:00,2026-09-07T20:50:00+00:00,0
PATH-12027-7,TRN-027,12027,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T20:55:00+00:00,2026-09-07T21:05:00+00:00,2026-09-07T20:55:00+00:00,2026-09-07T21:05:00+00:00,0
PATH-12027-8,TRN-027,12027,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T21:10:00+00:00,2026-09-07T21:20:00+00:00,2026-09-07T21:10:00+00:00,2026-09-07T21:20:00+00:00,0
PATH-12027-9,TRN-027,12027,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T21:25:00+00:00,2026-09-07T21:35:00+00:00,2026-09-07T21:25:00+00:00,2026-09-07T21:35:00+00:00,0
PATH-12028-0,TRN-028,12028,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T19:10:00+00:00,2026-09-07T19:20:00+00:00,2026-09-07T19:10:00+00:00,2026-09-07T19:20:00+00:00,0
PATH-12028-1,TRN-028,12028,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T19:25:00+00:00,2026-09-07T19:35:00+00:00,2026-09-07T19:25:00+00:00,2026-09-07T19:35:00+00:00,0
PATH-12028-2,TRN-028,12028,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T19:40:00+00:00,2026-09-07T19:50:00+00:00,2026-09-07T19:40:00+00:00,2026-09-07T19:50:00+00:00,0
PATH-12028-3,TRN-028,12028,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T19:55:00+00:00,2026-09-07T20:05:00+00:00,2026-09-07T19:55:00+00:00,2026-09-07T20:05:00+00:00,0
PATH-12028-4,TRN-028,12028,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T20:10:00+00:00,2026-09-07T20:20:00+00:00,2026-09-07T20:10:00+00:00,2026-09-07T20:20:00+00:00,0
PATH-12028-5,TRN-028,12028,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T20:25:00+00:00,2026-09-07T20:35:00+00:00,2026-09-07T20:25:00+00:00,2026-09-07T20:35:00+00:00,0
PATH-12028-6,TRN-028,12028,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T20:40:00+00:00,2026-09-07T20:50:00+00:00,2026-09-07T20:40:00+00:00,2026-09-07T20:50:00+00:00,0
PATH-12028-7,TRN-028,12028,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T20:55:00+00:00,2026-09-07T21:05:00+00:00,2026-09-07T20:55:00+00:00,2026-09-07T21:05:00+00:00,0
PATH-12028-8,TRN-028,12028,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T21:10:00+00:00,2026-09-07T21:20:00+00:00,2026-09-07T21:10:00+00:00,2026-09-07T21:20:00+00:00,0
PATH-12028-9,TRN-028,12028,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T21:25:00+00:00,2026-09-07T21:35:00+00:00,2026-09-07T21:25:00+00:00,2026-09-07T21:35:00+00:00,0
PATH-12029-0,TRN-029,12029,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T11:15:00+00:00,2026-09-07T11:25:00+00:00,2026-09-07T11:15:00+00:00,2026-09-07T11:25:00+00:00,0
PATH-12029-1,TRN-029,12029,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T11:30:00+00:00,2026-09-07T11:40:00+00:00,2026-09-07T11:30:00+00:00,2026-09-07T11:40:00+00:00,0
PATH-12029-2,TRN-029,12029,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T11:45:00+00:00,2026-09-07T11:55:00+00:00,2026-09-07T11:45:00+00:00,2026-09-07T11:55:00+00:00,0
PATH-12029-3,TRN-029,12029,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T12:00:00+00:00,2026-09-07T12:10:00+00:00,2026-09-07T12:00:00+00:00,2026-09-07T12:10:00+00:00,0
PATH-12029-4,TRN-029,12029,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T12:15:00+00:00,2026-09-07T12:25:00+00:00,2026-09-07T12:15:00+00:00,2026-09-07T12:25:00+00:00,0
PATH-12029-5,TRN-029,12029,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T12:30:00+00:00,2026-09-07T12:40:00+00:00,2026-09-07T12:30:00+00:00,2026-09-07T12:40:00+00:00,0
PATH-12029-6,TRN-029,12029,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T12:45:00+00:00,2026-09-07T12:55:00+00:00,2026-09-07T12:45:00+00:00,2026-09-07T12:55:00+00:00,0
PATH-12029-7,TRN-029,12029,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T13:00:00+00:00,2026-09-07T13:10:00+00:00,2026-09-07T13:00:00+00:00,2026-09-07T13:10:00+00:00,0
PATH-12029-8,TRN-029,12029,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T13:15:00+00:00,2026-09-07T13:25:00+00:00,2026-09-07T13:15:00+00:00,2026-09-07T13:25:00+00:00,0
PATH-12029-9,TRN-029,12029,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T13:30:00+00:00,2026-09-07T13:40:00+00:00,2026-09-07T13:30:00+00:00,2026-09-07T13:40:00+00:00,0
PATH-12030-0,TRN-030,12030,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T04:10:00+00:00,2026-09-07T04:20:00+00:00,2026-09-07T04:10:00+00:00,2026-09-07T04:20:00+00:00,36
PATH-12030-1,TRN-030,12030,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T04:25:00+00:00,2026-09-07T04:35:00+00:00,2026-09-07T04:25:00+00:00,2026-09-07T04:35:00+00:00,32
PATH-12030-2,TRN-030,12030,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T04:40:00+00:00,2026-09-07T04:50:00+00:00,2026-09-07T04:40:00+00:00,2026-09-07T04:50:00+00:00,37
PATH-12030-3,TRN-030,12030,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T04:55:00+00:00,2026-09-07T05:05:00+00:00,2026-09-07T04:55:00+00:00,2026-09-07T05:05:00+00:00,13
PATH-12030-4,TRN-030,12030,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T05:10:00+00:00,2026-09-07T05:20:00+00:00,2026-09-07T05:10:00+00:00,2026-09-07T05:20:00+00:00,28
PATH-12030-5,TRN-030,12030,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T05:25:00+00:00,2026-09-07T05:35:00+00:00,2026-09-07T05:25:00+00:00,2026-09-07T05:35:00+00:00,29
PATH-12030-6,TRN-030,12030,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T05:40:00+00:00,2026-09-07T05:50:00+00:00,2026-09-07T05:40:00+00:00,2026-09-07T05:50:00+00:00,32
PATH-12030-7,TRN-030,12030,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T05:55:00+00:00,2026-09-07T06:05:00+00:00,2026-09-07T05:55:00+00:00,2026-09-07T06:05:00+00:00,16
PATH-12030-8,TRN-030,12030,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T06:10:00+00:00,2026-09-07T06:20:00+00:00,2026-09-07T06:10:00+00:00,2026-09-07T06:20:00+00:00,42
PATH-12030-9,TRN-030,12030,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T06:25:00+00:00,2026-09-07T06:35:00+00:00,2026-09-07T06:25:00+00:00,2026-09-07T06:35:00+00:00,23
PATH-12031-0,TRN-031,12031,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T05:16:00+00:00,2026-09-07T05:26:00+00:00,2026-09-07T05:16:00+00:00,2026-09-07T05:26:00+00:00,0
PATH-12031-1,TRN-031,12031,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T05:31:00+00:00,2026-09-07T05:41:00+00:00,2026-09-07T05:31:00+00:00,2026-09-07T05:41:00+00:00,0
PATH-12031-2,TRN-031,12031,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T05:46:00+00:00,2026-09-07T05:56:00+00:00,2026-09-07T05:46:00+00:00,2026-09-07T05:56:00+00:00,0
PATH-12031-3,TRN-031,12031,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T06:01:00+00:00,2026-09-07T06:11:00+00:00,2026-09-07T06:01:00+00:00,2026-09-07T06:11:00+00:00,0
PATH-12031-4,TRN-031,12031,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T06:16:00+00:00,2026-09-07T06:26:00+00:00,2026-09-07T06:16:00+00:00,2026-09-07T06:26:00+00:00,0
PATH-12031-5,TRN-031,12031,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T06:31:00+00:00,2026-09-07T06:41:00+00:00,2026-09-07T06:31:00+00:00,2026-09-07T06:41:00+00:00,0
PATH-12031-6,TRN-031,12031,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T06:46:00+00:00,2026-09-07T06:56:00+00:00,2026-09-07T06:46:00+00:00,2026-09-07T06:56:00+00:00,0
PATH-12031-7,TRN-031,12031,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T07:01:00+00:00,2026-09-07T07:11:00+00:00,2026-09-07T07:01:00+00:00,2026-09-07T07:11:00+00:00,0
PATH-12031-8,TRN-031,12031,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T07:16:00+00:00,2026-09-07T07:26:00+00:00,2026-09-07T07:16:00+00:00,2026-09-07T07:26:00+00:00,0
PATH-12031-9,TRN-031,12031,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T07:31:00+00:00,2026-09-07T07:41:00+00:00,2026-09-07T07:31:00+00:00,2026-09-07T07:41:00+00:00,0
PATH-12032-0,TRN-032,12032,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T16:27:00+00:00,2026-09-07T16:37:00+00:00,2026-09-07T16:27:00+00:00,2026-09-07T16:37:00+00:00,0
PATH-12032-1,TRN-032,12032,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T16:42:00+00:00,2026-09-07T16:52:00+00:00,2026-09-07T16:42:00+00:00,2026-09-07T16:52:00+00:00,0
PATH-12032-2,TRN-032,12032,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T16:57:00+00:00,2026-09-07T17:07:00+00:00,2026-09-07T16:57:00+00:00,2026-09-07T17:07:00+00:00,0
PATH-12032-3,TRN-032,12032,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T17:12:00+00:00,2026-09-07T17:22:00+00:00,2026-09-07T17:12:00+00:00,2026-09-07T17:22:00+00:00,0
PATH-12032-4,TRN-032,12032,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T17:27:00+00:00,2026-09-07T17:37:00+00:00,2026-09-07T17:27:00+00:00,2026-09-07T17:37:00+00:00,0
PATH-12032-5,TRN-032,12032,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T17:42:00+00:00,2026-09-07T17:52:00+00:00,2026-09-07T17:42:00+00:00,2026-09-07T17:52:00+00:00,0
PATH-12032-6,TRN-032,12032,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T17:57:00+00:00,2026-09-07T18:07:00+00:00,2026-09-07T17:57:00+00:00,2026-09-07T18:07:00+00:00,0
PATH-12032-7,TRN-032,12032,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T18:12:00+00:00,2026-09-07T18:22:00+00:00,2026-09-07T18:12:00+00:00,2026-09-07T18:22:00+00:00,0
PATH-12032-8,TRN-032,12032,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T18:27:00+00:00,2026-09-07T18:37:00+00:00,2026-09-07T18:27:00+00:00,2026-09-07T18:37:00+00:00,0
PATH-12032-9,TRN-032,12032,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T18:42:00+00:00,2026-09-07T18:52:00+00:00,2026-09-07T18:42:00+00:00,2026-09-07T18:52:00+00:00,0
PATH-12033-0,TRN-033,12033,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T07:39:00+00:00,2026-09-07T07:49:00+00:00,2026-09-07T07:39:00+00:00,2026-09-07T07:49:00+00:00,0
PATH-12033-1,TRN-033,12033,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T07:54:00+00:00,2026-09-07T08:04:00+00:00,2026-09-07T07:54:00+00:00,2026-09-07T08:04:00+00:00,0
PATH-12033-2,TRN-033,12033,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T08:09:00+00:00,2026-09-07T08:19:00+00:00,2026-09-07T08:09:00+00:00,2026-09-07T08:19:00+00:00,0
PATH-12033-3,TRN-033,12033,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T08:24:00+00:00,2026-09-07T08:34:00+00:00,2026-09-07T08:24:00+00:00,2026-09-07T08:34:00+00:00,0
PATH-12033-4,TRN-033,12033,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T08:39:00+00:00,2026-09-07T08:49:00+00:00,2026-09-07T08:39:00+00:00,2026-09-07T08:49:00+00:00,0
PATH-12033-5,TRN-033,12033,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T08:54:00+00:00,2026-09-07T09:04:00+00:00,2026-09-07T08:54:00+00:00,2026-09-07T09:04:00+00:00,0
PATH-12033-6,TRN-033,12033,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T09:09:00+00:00,2026-09-07T09:19:00+00:00,2026-09-07T09:09:00+00:00,2026-09-07T09:19:00+00:00,0
PATH-12033-7,TRN-033,12033,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T09:24:00+00:00,2026-09-07T09:34:00+00:00,2026-09-07T09:24:00+00:00,2026-09-07T09:34:00+00:00,0
PATH-12033-8,TRN-033,12033,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T09:39:00+00:00,2026-09-07T09:49:00+00:00,2026-09-07T09:39:00+00:00,2026-09-07T09:49:00+00:00,0
PATH-12033-9,TRN-033,12033,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T09:54:00+00:00,2026-09-07T10:04:00+00:00,2026-09-07T09:54:00+00:00,2026-09-07T10:04:00+00:00,0
PATH-12034-0,TRN-034,12034,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T03:41:00+00:00,2026-09-07T03:51:00+00:00,2026-09-07T03:41:00+00:00,2026-09-07T03:51:00+00:00,0
PATH-12034-1,TRN-034,12034,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T03:56:00+00:00,2026-09-07T04:06:00+00:00,2026-09-07T03:56:00+00:00,2026-09-07T04:06:00+00:00,0
PATH-12034-2,TRN-034,12034,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T04:11:00+00:00,2026-09-07T04:21:00+00:00,2026-09-07T04:11:00+00:00,2026-09-07T04:21:00+00:00,0
PATH-12034-3,TRN-034,12034,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T04:26:00+00:00,2026-09-07T04:36:00+00:00,2026-09-07T04:26:00+00:00,2026-09-07T04:36:00+00:00,0
PATH-12034-4,TRN-034,12034,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T04:41:00+00:00,2026-09-07T04:51:00+00:00,2026-09-07T04:41:00+00:00,2026-09-07T04:51:00+00:00,0
PATH-12034-5,TRN-034,12034,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T04:56:00+00:00,2026-09-07T05:06:00+00:00,2026-09-07T04:56:00+00:00,2026-09-07T05:06:00+00:00,0
PATH-12034-6,TRN-034,12034,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T05:11:00+00:00,2026-09-07T05:21:00+00:00,2026-09-07T05:11:00+00:00,2026-09-07T05:21:00+00:00,0
PATH-12034-7,TRN-034,12034,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T05:26:00+00:00,2026-09-07T05:36:00+00:00,2026-09-07T05:26:00+00:00,2026-09-07T05:36:00+00:00,0
PATH-12034-8,TRN-034,12034,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T05:41:00+00:00,2026-09-07T05:51:00+00:00,2026-09-07T05:41:00+00:00,2026-09-07T05:51:00+00:00,0
PATH-12034-9,TRN-034,12034,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T05:56:00+00:00,2026-09-07T06:06:00+00:00,2026-09-07T05:56:00+00:00,2026-09-07T06:06:00+00:00,0
PATH-12035-0,TRN-035,12035,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T11:57:00+00:00,2026-09-07T12:07:00+00:00,2026-09-07T11:57:00+00:00,2026-09-07T12:07:00+00:00,0
PATH-12035-1,TRN-035,12035,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T12:12:00+00:00,2026-09-07T12:22:00+00:00,2026-09-07T12:12:00+00:00,2026-09-07T12:22:00+00:00,0
PATH-12035-2,TRN-035,12035,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T12:27:00+00:00,2026-09-07T12:37:00+00:00,2026-09-07T12:27:00+00:00,2026-09-07T12:37:00+00:00,0
PATH-12035-3,TRN-035,12035,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T12:42:00+00:00,2026-09-07T12:52:00+00:00,2026-09-07T12:42:00+00:00,2026-09-07T12:52:00+00:00,0
PATH-12035-4,TRN-035,12035,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T12:57:00+00:00,2026-09-07T13:07:00+00:00,2026-09-07T12:57:00+00:00,2026-09-07T13:07:00+00:00,0
PATH-12035-5,TRN-035,12035,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T13:12:00+00:00,2026-09-07T13:22:00+00:00,2026-09-07T13:12:00+00:00,2026-09-07T13:22:00+00:00,0
PATH-12035-6,TRN-035,12035,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T13:27:00+00:00,2026-09-07T13:37:00+00:00,2026-09-07T13:27:00+00:00,2026-09-07T13:37:00+00:00,0
PATH-12035-7,TRN-035,12035,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T13:42:00+00:00,2026-09-07T13:52:00+00:00,2026-09-07T13:42:00+00:00,2026-09-07T13:52:00+00:00,0
PATH-12035-8,TRN-035,12035,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T13:57:00+00:00,2026-09-07T14:07:00+00:00,2026-09-07T13:57:00+00:00,2026-09-07T14:07:00+00:00,0
PATH-12035-9,TRN-035,12035,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T14:12:00+00:00,2026-09-07T14:22:00+00:00,2026-09-07T14:12:00+00:00,2026-09-07T14:22:00+00:00,0
PATH-12036-0,TRN-036,12036,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T18:59:00+00:00,2026-09-07T19:09:00+00:00,2026-09-07T18:59:00+00:00,2026-09-07T19:09:00+00:00,33
PATH-12036-1,TRN-036,12036,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T19:14:00+00:00,2026-09-07T19:24:00+00:00,2026-09-07T19:14:00+00:00,2026-09-07T19:24:00+00:00,17
PATH-12036-2,TRN-036,12036,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T19:29:00+00:00,2026-09-07T19:39:00+00:00,2026-09-07T19:29:00+00:00,2026-09-07T19:39:00+00:00,27
PATH-12036-3,TRN-036,12036,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T19:44:00+00:00,2026-09-07T19:54:00+00:00,2026-09-07T19:44:00+00:00,2026-09-07T19:54:00+00:00,24
PATH-12036-4,TRN-036,12036,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T19:59:00+00:00,2026-09-07T20:09:00+00:00,2026-09-07T19:59:00+00:00,2026-09-07T20:09:00+00:00,37
PATH-12036-5,TRN-036,12036,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T20:14:00+00:00,2026-09-07T20:24:00+00:00,2026-09-07T20:14:00+00:00,2026-09-07T20:24:00+00:00,45
PATH-12036-6,TRN-036,12036,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T20:29:00+00:00,2026-09-07T20:39:00+00:00,2026-09-07T20:29:00+00:00,2026-09-07T20:39:00+00:00,45
PATH-12036-7,TRN-036,12036,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T20:44:00+00:00,2026-09-07T20:54:00+00:00,2026-09-07T20:44:00+00:00,2026-09-07T20:54:00+00:00,11
PATH-12036-8,TRN-036,12036,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T20:59:00+00:00,2026-09-07T21:09:00+00:00,2026-09-07T20:59:00+00:00,2026-09-07T21:09:00+00:00,27
PATH-12036-9,TRN-036,12036,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T21:14:00+00:00,2026-09-07T21:24:00+00:00,2026-09-07T21:14:00+00:00,2026-09-07T21:24:00+00:00,11
PATH-12037-0,TRN-037,12037,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T06:09:00+00:00,2026-09-07T06:19:00+00:00,2026-09-07T06:09:00+00:00,2026-09-07T06:19:00+00:00,0
PATH-12037-1,TRN-037,12037,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T06:24:00+00:00,2026-09-07T06:34:00+00:00,2026-09-07T06:24:00+00:00,2026-09-07T06:34:00+00:00,0
PATH-12037-2,TRN-037,12037,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T06:39:00+00:00,2026-09-07T06:49:00+00:00,2026-09-07T06:39:00+00:00,2026-09-07T06:49:00+00:00,0
PATH-12037-3,TRN-037,12037,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T06:54:00+00:00,2026-09-07T07:04:00+00:00,2026-09-07T06:54:00+00:00,2026-09-07T07:04:00+00:00,0
PATH-12037-4,TRN-037,12037,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T07:09:00+00:00,2026-09-07T07:19:00+00:00,2026-09-07T07:09:00+00:00,2026-09-07T07:19:00+00:00,0
PATH-12037-5,TRN-037,12037,SEC-NDLS-AGC-01,100.0,120.0,2026-09-07T07:24:00+00:00,2026-09-07T07:34:00+00:00,2026-09-07T07:24:00+00:00,2026-09-07T07:34:00+00:00,0
PATH-12037-6,TRN-037,12037,SEC-NDLS-AGC-01,120.0,140.0,2026-09-07T07:39:00+00:00,2026-09-07T07:49:00+00:00,2026-09-07T07:39:00+00:00,2026-09-07T07:49:00+00:00,0
PATH-12037-7,TRN-037,12037,SEC-NDLS-AGC-01,140.0,160.0,2026-09-07T07:54:00+00:00,2026-09-07T08:04:00+00:00,2026-09-07T07:54:00+00:00,2026-09-07T08:04:00+00:00,0
PATH-12037-8,TRN-037,12037,SEC-NDLS-AGC-01,160.0,180.0,2026-09-07T08:09:00+00:00,2026-09-07T08:19:00+00:00,2026-09-07T08:09:00+00:00,2026-09-07T08:19:00+00:00,0
PATH-12037-9,TRN-037,12037,SEC-NDLS-AGC-01,180.0,200.0,2026-09-07T08:24:00+00:00,2026-09-07T08:34:00+00:00,2026-09-07T08:24:00+00:00,2026-09-07T08:34:00+00:00,0
PATH-12038-0,TRN-038,12038,SEC-NDLS-AGC-01,0.0,20.0,2026-09-07T09:19:00+00:00,2026-09-07T09:29:00+00:00,2026-09-07T09:19:00+00:00,2026-09-07T09:29:00+00:00,0
PATH-12038-1,TRN-038,12038,SEC-NDLS-AGC-01,20.0,40.0,2026-09-07T09:34:00+00:00,2026-09-07T09:44:00+00:00,2026-09-07T09:34:00+00:00,2026-09-07T09:44:00+00:00,0
PATH-12038-2,TRN-038,12038,SEC-NDLS-AGC-01,40.0,60.0,2026-09-07T09:49:00+00:00,2026-09-07T09:59:00+00:00,2026-09-07T09:49:00+00:00,2026-09-07T09:59:00+00:00,0
PATH-12038-3,TRN-038,12038,SEC-NDLS-AGC-01,60.0,80.0,2026-09-07T10:04:00+00:00,2026-09-07T10:14:00+00:00,2026-09-07T10:04:00+00:00,2026-09-07T10:14:00+00:00,0
PATH-12038-4,TRN-038,12038,SEC-NDLS-AGC-01,80.0,100.0,2026-09-07T10:19:00+00:00,2026-09-07T10:29:00+00:00,2026-09-07T10:19:00+00:00,2026-09-07T10:29:00+00:00,0
